"2335";"Perpetual Darkness";204;"Belgian Strong Dark Ale";12.0;0.092;"72"
"2334";"Clan Warrior";204;"Scotch Ale / Wee Heavy";12.0;0.087;"29"
"2333";"Psycho Penguin Vanilla Porter";204;"American Porter";12.0;0.054000000000000006;"36"
"2332";"Deadeye Jack";207;"American Porter";12.0;0.06;"N/A"
"2331";"Watershed IPA";157;"American IPA";12.0;0.067;"70"
"2330";"Pistols at Dawn";207;"American Stout";16.0;0.075;"N/A"
"2329";"Peacemaker Pale Ale";207;"American Pale Ale (APA)";12.0;0.057;"47"
"2327";"Shotgun Betty";207;"Hefeweizen";12.0;0.057999999999999996;"11"
"2326";"Sweet Josie";207;"American Brown Ale";12.0;0.061;"30"
"2325";"Smitten";164;"Rye Beer";16.0;0.06;"N/A"
"2324";"Cast Iron Oatmeal Brown";161;"American Brown Ale";12.0;0.055;"N/A"
"2323";"Ultra Gnar Gnar IPA";20;"American IPA";12.0;0.067;"60"
"2322";"Fort Pitt Ale";15;"American Amber / Red Ale";12.0;;"N/A"
"2321";"Turnrow Harvest Ale";499;"American Blonde Ale";12.0;0.055;"N/A"
"2320";"Jack the Sipper";418;"Extra Special / Strong Bitter (ESB)";12.0;0.053;"45"
"2319";"Knotty Blonde Ale";400;"American Blonde Ale";12.0;0.04;"18"
"2318";"Ginja Ninja";187;"Cider";12.0;0.06;"N/A"
"2317";"Fivepine Chocolate Porter";400;"American Porter";12.0;0.062;"40"
"2316";"Hoodoo Voodoo IPA";400;"American IPA";12.0;0.062;"82"
"2315";"Hopportunity Knocks IPA";2;"American IPA";12.0;0.068;"100"
"2314";"Wild Trail Pale Ale";182;"American Pale Ale (APA)";12.0;0.057;"44"
"2313";"Mothman Black IPA";182;"American Black Ale";12.0;0.067;"71"
"2312";"Camelback";86;"American IPA";12.0;0.061;"60"
"2311";"Knotty Pine";133;"American Pale Ale (APA)";12.0;0.054000000000000006;"N/A"
"2310";"PUNK'N";63;"Pumpkin Ale";12.0;0.05;"10"
"2309";"Sunbru Kölsch";260;"Kölsch";12.0;0.052000000000000005;"17"
"2308";"River House";337;"Saison / Farmhouse Ale";16.0;0.05;"20"
"2307";"Smooth Operator";301;"Cream Ale";16.0;0.038;"N/A"
"2306";"Summer Brew";453;"American Pilsner";12.0;0.027999999999999997;"15"
"2305";"Homefront IPA";458;"American IPA";12.0;0.06;"70"
"2304";"Sundown";317;"Saison / Farmhouse Ale";12.0;0.071;"36"
"2303";"Beer Agent Re-Ignition";84;"American Blonde Ale";16.0;0.053;"22"
"2302";"Pinner Throwback IPA";346;"American IPA";12.0;0.049;"35"
"2301";"Power & Light";67;"American Pale Ale (APA)";12.0;0.055;"42"
"2300";"1492";97;"American Pale Ale (APA)";12.0;0.065;"N/A"
"2299";"Mango Ginger";97;"American IPA";12.0;0.057999999999999996;"N/A"
"2298";"Passenger";97;"English Dark Mild Ale";12.0;0.047;"N/A"
"2297";"Devil's Harvest Extra Pale Ale";418;"American Pale Ale (APA)";12.0;0.057999999999999996;"60"
"2296";"Suzy B Dirty Blonde Ale";418;"American Blonde Ale";12.0;0.05;"20"
"2295";"The Golden One";94;"American Pilsner";12.0;0.063;"21"
"2294";"The Power of Zeus";94;"American Pale Ale (APA)";12.0;0.07;"68"
"2293";"Aviator Raspberry Blonde";54;"American Blonde Ale";12.0;0.049;"25"
"2292";"Little Sister India Style Session Ale";191;"American IPA";12.0;0.043;"60"
"2291";"Blood Orange Gose";309;"Gose";12.0;0.042;"N/A"
"2290";"Ski Patrol";4;"Witbier";16.0;0.061;"N/A"
"2289";"Mastermind";196;"American Double / Imperial IPA";12.0;0.081;"N/A"
"2288";"Reprise Centennial Red";161;"American Amber / Red Ale";12.0;0.06;"N/A"
"2287";"Alter Ego";161;"American Black Ale";12.0;0.055;"N/A"
"2286";"Divided Sky";161;"American IPA";12.0;0.065;"N/A"
"2285";"Resurrected";161;"American IPA";12.0;0.065;"N/A"
"2284";"Hinchtown Hammer Down";107;"American Blonde Ale";16.0;0.05;"27"
"2283";"Nomader Weiss";17;"Berliner Weissbier";12.0;0.04;"N/A"
"2282";"Huber";362;"American Pale Lager";12.0;0.05;"N/A"
"2281";"Clear Creek Ice";362;"American Pale Lager";16.0;0.062;"N/A"
"2280";"Clear Creek Ice";362;"American Pale Lager";12.0;0.062;"N/A"
"2279";"Mountain Crest";362;"American Pale Lager";16.0;0.055;"N/A"
"2278";"Mountain Crest";362;"American Pale Lager";12.0;0.055;"N/A"
"2277";"Mountain Creek (2013)";362;"American Pale Lager";12.0;0.055;"N/A"
"2276";"Boxer";362;"American Adjunct Lager";24.0;0.05;"N/A"
"2275";"Boxer Light";362;"Light Lager";12.0;0.042;"N/A"
"2274";"Boxer Ice";362;"American Adjunct Lager";12.0;0.055;"N/A"
"2273";"Boxer";362;"American Adjunct Lager";12.0;0.05;"N/A"
"2272";"Rebirth Pale Ale";147;"American Pale Ale (APA)";12.0;0.05;"N/A"
"2271";"Ball & Chain (2014)";32;"American Pale Ale (APA)";16.0;0.057999999999999996;"N/A"
"2270";"Point Cascade Pale Ale (2013)";205;"American Pale Ale (APA)";12.0;0.054000000000000006;"33"
"2269";"Rahr's Blonde";337;"Munich Helles Lager";12.0;0.046;"N/A"
"2268";"Pretzel Stout";337;"American Stout";16.0;0.065;"47"
"2267";"Walloon";22;"Saison / Farmhouse Ale";12.0;0.055;"N/A"
"2266";"Rad";17;"Fruit / Vegetable Beer";16.0;0.032;"7"
"2265";"Devil's Cup";64;"American Pale Ale (APA)";12.0;0.066;"N/A"
"2264";"Rise of the Phoenix";64;"American IPA";12.0;0.071;"N/A"
"2263";"Sinister";64;"American Double / Imperial IPA";12.0;0.09;"N/A"
"2262";"Sex and Candy";64;"American IPA";12.0;0.075;"N/A"
"2261";"Black Exodus";64;"Oatmeal Stout";12.0;0.077;"N/A"
"2260";"Lake Street Express";64;"American Pale Ale (APA)";12.0;0.045;"N/A"
"2259";"Foreman";64;"American Porter";12.0;0.065;"N/A"
"2258";"Jade";64;"American Pale Ale (APA)";12.0;0.055;"N/A"
"2257";"Remain in Light";244;"American Pilsner";12.0;0.05;"N/A"
"2256";"Flower Child (2014)";244;"American IPA";12.0;0.065;"N/A"
"2255";"Santa's Secret";450;"Winter Warmer";16.0;0.059000000000000004;"22"
"2254";"Salamander Slam";373;"American IPA";16.0;0.07;"73"
"2253";"Blonde Hunny";334;"Belgian Pale Ale";12.0;0.068;"21"
"2252";"Gran Sport";404;"American Porter";16.0;0.052000000000000005;"N/A"
"2251";"Oak Cliff Coffee Ale";121;"American Brown Ale";12.0;0.075;"33"
"2250";"Seventh Son of a Seventh Son";364;"American Strong Ale";16.0;0.077;"40"
"2249";"Sanctified";317;"Belgian Strong Pale Ale";12.0;0.099;"N/A"
"2248";"Molotov Lite";17;"American Double / Imperial IPA";16.0;0.085;"N/A"
"2247";"Lake Monster";67;"Baltic Porter";16.0;0.08199999999999999;"25"
"2246";"Night Cat";117;"American Dark Wheat Ale";12.0;0.057999999999999996;"43"
"2245";"Nunica Pine";12;"Cider";16.0;0.068;"N/A"
"2244";"Ginger Peach";12;"Cider";16.0;0.069;"N/A"
"2242";"Gunga Din";194;"Cider";16.0;0.052000000000000005;"N/A"
"2241";"Viking Ice Hole";4;"Oatmeal Stout";16.0;0.063;"N/A"
"2240";"Rye Porter";4;"American Porter";16.0;0.055999999999999994;"N/A"
"2239";"Torpedo";222;"American IPA";12.0;0.07200000000000001;"65"
"2238";"Lobo Lito";285;"Light Lager";12.0;0.04;"12"
"2237";"Towhead";490;"American Blonde Ale";12.0;0.052000000000000005;"21"
"2236";"Monkadelic";83;"American Pale Ale (APA)";12.0;0.042;"N/A"
"2235";"Day Hike Session";41;"American IPA";12.0;0.040999999999999995;"41"
"2234";"Monarch Pilsner";103;"American Pilsner";12.0;0.05;"N/A"
"2233";"American Lager";195;"American Adjunct Lager";12.0;0.040999999999999995;"8"
"2232";"American Amber";195;"American Amber / Red Lager";12.0;0.040999999999999995;"8"
"2231";"American Light";195;"Light Lager";12.0;0.032;"13"
"2230";"Ranger IPA";78;"American IPA";12.0;0.065;"70"
"2229";"Pride of Texas Pale Ale";337;"American Pale Ale (APA)";12.0;0.057999999999999996;"60"
"2228";"Point Special";205;"American Adjunct Lager";12.0;0.047;"9"
"2227";"Dark Voyage Black IPA (2013)";142;"American Black Ale";12.0;0.065;"80"
"2226";"Wisconsin Amber";142;"Vienna Lager";12.0;0.052000000000000005;"28"
"2225";"Lake House";142;"Munich Helles Lager";12.0;0.046;"18"
"2224";"Bohemian Pils";269;"American Pilsner";16.0;0.052000000000000005;"30"
"2223";"Ermal's";304;"Cream Ale";16.0;0.054000000000000006;"20"
"2222";"10 Ton";304;"Oatmeal Stout";16.0;0.07;"N/A"
"2221";"Flyin' Rye";304;"American IPA";16.0;0.07;"N/A"
"2220";"Barn Yeti";364;"Belgian Strong Dark Ale";16.0;0.09;"N/A"
"2219";"Scarecrow";364;"American IPA";16.0;0.069;"65"
"2218";"Ironman";364;"English Strong Ale";16.0;0.09;"50"
"2217";"Honey Kolsch";364;"Kölsch";16.0;0.046;"15"
"2216";"Copperhead Amber";364;"Belgian Dark Ale";16.0;0.052000000000000005;"18"
"2215";"Java Mac";107;"Scottish Ale";16.0;0.054000000000000006;"N/A"
"2214";"Horny Toad Cerveza";404;"American Blonde Ale";16.0;0.053;"25"
"2213";"Native Amber";404;"American Amber / Red Ale";16.0;0.063;"35"
"2212";"Twisted X";21;"American Adjunct Lager";12.0;0.051;"19"
"2211";"White (2015)";237;"Witbier";12.0;0.046;"25"
"2210";"Special Release";381;"";16.0;;"N/A"
"2209";"Sol Drifter";175;"American Blonde Ale";12.0;0.043;"18"
"2208";"Lil' Helper";490;"American IPA";12.0;0.07;"70"
"2207";"Golden One";404;"Belgian Pale Ale";12.0;0.068;"N/A"
"2206";"Bitter Biker Double IPA";32;"American Double / Imperial IPA";16.0;0.096;"N/A"
"2205";"Mountain Rescue Pale Ale";51;"American Pale Ale (APA)";12.0;0.055;"40"
"2204";"Post Time Kölsch";20;"Kölsch";16.0;0.05;"N/A"
"2203";"Sunshine Pils";444;"American Pilsner";12.0;0.045;"45"
"2202";"312 Urban Pale Ale";32;"American Pale Ale (APA)";12.0;0.054000000000000006;"30"
"2201";"312 Urban Wheat Ale";32;"American Pale Wheat Ale";16.0;0.042;"18"
"2200";"Survival Stout";20;"American Stout";16.0;0.057999999999999996;"35"
"2199";"Hopworks IPA";20;"American IPA";16.0;0.066;"75"
"2198";"Goose Island India Pale Ale";32;"American IPA";12.0;0.059000000000000004;"55"
"2197";"Rubberneck Red";337;"American Amber / Red Ale";16.0;0.05;"35"
"2196";"Couch Select Lager";20;"American Pale Lager";12.0;0.05;"14"
"2195";"Double D Blonde";490;"American Blonde Ale";12.0;0.049;"20"
"2194";"Worthy IPA";51;"American IPA";12.0;0.069;"69"
"2193";"Abominable Winter Ale";20;"American Strong Ale";16.0;0.073;"70"
"2192";"Occidental Hefeweizen";20;"American Pale Wheat Ale";16.0;0.047;"N/A"
"2191";"Loki Red Ale";439;"American Amber / Red Ale";16.0;0.075;"53"
"2190";"Campside Session IPA";129;"American IPA";16.0;0.045;"50"
"2189";"In-Tents India Pale Lager";20;"American Pale Lager";12.0;0.068;"62"
"2188";"Lost Meridian Wit";20;"Witbier";12.0;0.05;"20"
"2187";"Celestial Meridian Cascadian Dark Lager";20;"Euro Dark Lager";12.0;0.051;"45"
"2186";"Tsunami IPA";163;"American IPA";19.2;0.07200000000000001;"75"
"2185";"Tsunami IPA";163;"American IPA";12.0;0.07200000000000001;"75"
"2184";"Humpback Blonde Ale";163;"American Blonde Ale";12.0;0.042;"22"
"2183";"Kaua'i Golden Ale";163;"American Blonde Ale";12.0;0.049;"N/A"
"2182";"Sunset Amber";163;"American Pale Ale (APA)";12.0;0.054000000000000006;"N/A"
"2181";"Hapa Brown Ale";163;"American Brown Ale";19.2;0.064;"N/A"
"2180";"Hapa Brown Ale";163;"American Brown Ale";12.0;0.064;"N/A"
"2179";"Southern Cross";163;"Flanders Red Ale";19.2;0.083;"N/A"
"2178";"Hawaiian Crow Porter";163;"American Porter";12.0;0.052000000000000005;"27"
"2177";"Volcano Red Ale";163;"American Amber / Red Ale";12.0;0.052000000000000005;"23"
"2176";"Mauna Kea Pale Ale";163;"American Pale Ale (APA)";12.0;0.054000000000000006;"42"
"2175";"Mound Builder IPA";230;"American IPA";12.0;0.065;"77"
"2172";"Quick WIT";353;"Belgian Pale Ale";12.0;0.052000000000000005;"N/A"
"2171";"The Optimist";353;"American IPA";12.0;0.062;"N/A"
"2170";"Cherried Away";187;"Cider";12.0;0.06;"N/A"
"2169";"Rhubarbarian";187;"Cider";12.0;0.06;"N/A"
"2168";"Amazon Princess IPA";230;"American IPA";12.0;0.062;"62"
"2167";"Evil Owl";118;"American Amber / Red Ale";12.0;0.052000000000000005;"40"
"2166";"Dream Crusher Double IPA";121;"American Double / Imperial IPA";12.0;0.085;"100"
"2164";"Cowbell";107;"American Porter";16.0;0.054000000000000006;"23"
"2163";"Sucha Much IPA";209;"American IPA";12.0;0.071;"N/A"
"2162";"Lewbricator Wheat Dopplebock";209;"Doppelbock";12.0;0.075;"24"
"2160";"Joey Wheat";190;"American Pale Wheat Ale";16.0;0.068;"16"
"2159";"City of the Sun";1;"American IPA";16.0;0.075;"85"
"2158";"3:33 Black IPA";190;"American IPA";16.0;0.07200000000000001;"86"
"2157";"Booming Rollers";1;"American IPA";16.0;0.068;"75"
"2156";"Oneida";1;"American Pale Ale (APA)";16.0;0.052000000000000005;"50"
"2155";"Smittytown";395;"Extra Special / Strong Bitter (ESB)";12.0;0.048;"N/A"
"2154";"Aurora";1;"American Amber / Red Ale";16.0;0.067;"75"
"2153";"North Third Stout";138;"Foreign / Export Stout";12.0;0.06;"30"
"2151";"Onyx Black Ale";205;"American Black Ale";12.0;0.052000000000000005;"9"
"2150";"Beyond The Pale IPA";205;"American IPA";12.0;0.063;"64"
"2149";"#001 Golden Amber Lager";482;"American Amber / Red Lager";12.0;0.055;"N/A"
"2148";"#002 American I.P.A.";482;"American IPA";12.0;0.071;"60"
"2147";"#003 Brown & Robust Porter";482;"American Porter";12.0;0.052000000000000005;"N/A"
"2146";"#004 Session I.P.A.";482;"American IPA";12.0;0.048;"38"
"2145";"Red Water Irish Style Red";536;"American Amber / Red Ale";12.0;0.065;"N/A"
"2144";"Robert Earl Keen Honey Pils";285;"American Pilsner";12.0;0.05;"17"
"2143";"3 Scrooges";274;"Winter Warmer";16.0;0.065;"N/A"
"2142";"Screamin’ Pumpkin";274;"Pumpkin Ale";16.0;0.05;"25"
"2141";"Grand Trunk Bohemian Pils";274;"Czech Pilsener";16.0;0.05;"35"
"2140";"El Rojo";274;"American Amber / Red Ale";16.0;0.065;"25"
"2139";"Norm's Raggedy Ass IPA";274;"American IPA";16.0;0.075;"N/A"
"2138";"Grind Line";274;"American Pale Ale (APA)";16.0;0.05;"35"
"2137";"Wizard Burial Ground";4;"Quadrupel (Quad)";16.0;0.099;"N/A"
"2136";"God Damn Pigeon Porter";32;"American Porter";16.0;0.08199999999999999;"N/A"
"2135";"Working for the Weekend";32;"American Double / Imperial IPA";16.0;0.079;"N/A"
"2134";"Angry Adam";32;"American Amber / Red Ale";16.0;0.06;"N/A"
"2133";"Thunder Snow";175;"Winter Warmer";12.0;0.085;"N/A"
"2132";"Dad";175;"American Amber / Red Ale";12.0;0.06;"60"
"2131";"Cone Crusher";64;"American Double / Imperial IPA";12.0;0.086;"N/A"
"2129";"Monarch Classic American Wheat";323;"American Pale Wheat Ale";12.0;0.043;"21"
"2127";"Sir William's English Brown Ale";323;"English Brown Ale";12.0;0.049;"21"
"2126";"Lakefire Rye Pale Ale";323;"American Pale Ale (APA)";12.0;0.055;"35"
"2125";"1836";38;"American Blonde Ale";12.0;0.06;"40"
"2124";"Summer's Wit";38;"Witbier";12.0;0.06;"20"
"2123";"More Cowbell";38;"American Double / Imperial IPA";16.0;0.09;"118"
"2122";"Point Special (2013)";205;"American Adjunct Lager";12.0;0.047;"9"
"2121";"Point Special (2012)";205;"American Adjunct Lager";12.0;0.047;"9"
"2120";"The Imperial Texan";337;"American Double / Imperial IPA";16.0;0.08;"N/A"
"2119";"First Stand";10;"Saison / Farmhouse Ale";12.0;0.055;"35"
"2118";"Battle LIne";10;"American Brown Ale";12.0;0.063;"23"
"2117";"Broken Bridge";10;"Dunkelweizen";12.0;0.055999999999999994;"12"
"2116";"Brutus";10;"English India Pale Ale (IPA)";12.0;0.071;"69"
"2115";"Point Special Lager";205;"American Adjunct Lager";16.0;0.047;"9"
"2113";"Lyric Ale";151;"Saison / Farmhouse Ale";12.0;0.065;"N/A"
"2112";"Atalanta";151;"Saison / Farmhouse Ale";12.0;0.053;"N/A"
"2111";"What the Butler Saw";396;"Witbier";12.0;0.05;"18"
"2110";"1916 Shore Shiver";396;"American IPA";12.0;0.069;"65"
"2109";"Freedom Fries";32;"American Stout";16.0;0.055;"N/A"
"2108";"Laughing Dog Cream Ale";77;"Cream Ale";12.0;0.05;"12"
"2107";"Plum St. Porter";62;"American Porter";12.0;0.06;"52"
"2106";"King Coconut";430;"American Porter";12.0;0.054000000000000006;"N/A"
"2105";"Even Keel";1;"American IPA";12.0;0.038;"40"
"2104";"Aprè Shred";27;"American Strong Ale";16.0;0.081;"17"
"2103";"California Lager";3;"American Amber / Red Lager";12.0;0.049;"N/A"
"2102";"Brotherhood Steam";3;"California Common / Steam Beer";12.0;0.055999999999999994;"N/A"
"2101";"Smoky Wheat";4;"Rauchbier";16.0;0.051;"N/A"
"2100";"Yard Sale Winter Lager";63;"American Amber / Red Lager";12.0;0.04;"22"
"2099";"Sophomoric Saison";64;"Saison / Farmhouse Ale";12.0;0.07200000000000001;"N/A"
"2098";"Regional Ring Of Fire";64;"Saison / Farmhouse Ale";12.0;0.073;"N/A"
"2097";"Garce Selé";64;"Saison / Farmhouse Ale";12.0;0.069;"N/A"
"2096";"Arcus IPA";540;"American IPA";12.0;0.069;"81"
"2095";"Wavemaker";540;"American Amber / Red Ale";12.0;0.057999999999999996;"38"
"2094";"Epitome";315;"American Black Ale";16.0;0.099;"100"
"2093";"Pleasure Town";282;"American IPA";12.0;0.063;"61"
"2092";"BRIPA";4;"Belgian IPA";16.0;0.062;"N/A"
"2091";"Mela";4;"Belgian Dark Ale";16.0;0.062;"N/A"
"2090";"Bengali";17;"American IPA";24.0;0.065;"62"
"2089";"Trail Head";261;"American Pale Ale (APA)";12.0;0.063;"55"
"2088";"Hop Stalker Fresh Hop IPA";261;"American IPA";16.0;0.07;"80"
"2087";"Blood Orange Wit";268;"Witbier";16.0;0.05;"16"
"2086";"W.I.P.A Snappa";4;"Belgian IPA";16.0;0.053;"N/A"
"2085";"Hop Up Offa That Brett (2014)";107;"Belgian Pale Ale";16.0;0.057999999999999996;"20"
"2084";"PV Muckle (2013)";107;"Scotch Ale / Wee Heavy";16.0;0.083;"23"
"2083";"Bourbon Barrel Batch 666: Sympathy for the Devil";107;"Belgian Dark Ale";16.0;0.099;"36"
"2082";"Whip Fight";107;"Scotch Ale / Wee Heavy";16.0;0.09;"30"
"2081";"Port Barrel Wee Mac";107;"Scotch Ale / Wee Heavy";16.0;0.053;"23"
"2080";"8 Barrel";30;"American Strong Ale";16.0;0.08;"69"
"2079";"Oktoberfest";30;"Märzen / Oktoberfest";16.0;0.055;"40"
"2078";"Stone of Arbroath";134;"Scotch Ale / Wee Heavy";12.0;0.08;"N/A"
"2077";"No Wake IPA";211;"American IPA";12.0;0.07200000000000001;"50"
"2076";"Boathouse Blonde";211;"American Blonde Ale";12.0;0.049;"15"
"2075";"Cedar Point";211;"American Amber / Red Ale";12.0;0.05;"26"
"2074";"Pine Knob Pilsner";42;"Czech Pilsener";16.0;0.053;"N/A"
"2073";"Winter Warmer (Vault Series)";176;"Winter Warmer";16.0;0.095;"25"
"2072";"MCA";190;"American IPA";16.0;0.068;"N/A"
"2071";"London Homesick Ale";67;"English Bitter";12.0;0.049;"27"
"2070";"Luchesa Lager";67;"Keller Bier / Zwickel Bier";12.0;0.048;"35"
"2069";"Slow Ride";67;"American Pale Ale (APA)";12.0;0.048;"35"
"2068";"Imperial Pumpkin Stout";262;"Pumpkin Ale";16.0;0.099;"43"
"2067";"Dead-Eye DIPA";262;"American Double / Imperial IPA";16.0;0.09;"130"
"2066";"Fisherman's IPA";262;"American IPA";12.0;0.055;"64"
"2065";"Fisherman's Pils";262;"German Pilsener";12.0;0.054000000000000006;"35"
"2064";"Fisherman's Brew";262;"American Amber / Red Ale";12.0;0.055;"30"
"2063";"Count Hopula (Vault Series)";176;"American Double / Imperial IPA";16.0;0.091;"99"
"2062";"Noche Dulce";456;"American Porter";16.0;0.071;"16"
"2061";"Big Blue Van";88;"Fruit / Vegetable Beer";16.0;0.057999999999999996;"N/A"
"2060";"Weize Guy";180;"Hefeweizen";12.0;0.05;"15"
"2059";"UFO Gingerland";351;"Herbed / Spiced Beer";12.0;0.052000000000000005;"15"
"2058";"Palate Mallet";233;"American Double / Imperial IPA";12.0;0.086;"N/A"
"2057";"Stickin' In My Rye";57;"Rye Beer";24.0;0.07;"N/A"
"2056";"Black Me Stout";57;"American Stout";12.0;0.06;"45"
"2055";"Killer Kolsch";57;"Kölsch";12.0;0.05;"22"
"2054";"Pale Alement";190;"American Pale Ale (APA)";16.0;0.055;"40"
"2053";"Fear of a Brett Planet";317;"American Pale Ale (APA)";12.0;0.051;"N/A"
"2052";"Dankosaurus";381;"American IPA";16.0;0.068;"70"
"2051";"Bravo Four Point";143;"American Pale Ale (APA)";12.0;0.044000000000000004;"45"
"2050";"Cream Ale";297;"Cream Ale";12.0;0.042;"35"
"2049";"Headless Wylie";215;"Pumpkin Ale";12.0;0.08;"N/A"
"2048";"Dayman IPA";215;"American IPA";12.0;0.05;"N/A"
"2047";"Tarasque";308;"Saison / Farmhouse Ale";12.0;0.059000000000000004;"N/A"
"2045";"Might As Well IPL";250;"American Pale Lager";16.0;0.07200000000000001;"75"
"2044";"Captain's Daughter";217;"American Double / Imperial IPA";12.0;0.085;"69"
"2043";"Skylight";73;"Dunkelweizen";12.0;0.055999999999999994;"20"
"2042";"Kadigan";73;"American Blonde Ale";12.0;0.055999999999999994;"30"
"2041";"Dammit Jim!";73;"American Amber / Red Ale";12.0;0.052000000000000005;"50"
"2040";"Arjuna";404;"Witbier";12.0;0.06;"N/A"
"2039";"Uroboros";404;"American Stout";12.0;0.085;"N/A"
"2038";"Infamous IPA";67;"American IPA";12.0;0.07;"75"
"2037";"The Gilded Age";165;"Munich Helles Lager";12.0;0.045;"N/A"
"2036";"Getaway";406;"German Pilsener";16.0;0.052000000000000005;"30"
"2035";"Kolschtal Eddy";319;"Kölsch";16.0;0.055;"N/A"
"2034";"South Bay Session IPA";319;"American IPA";16.0;0.05;"N/A"
"2033";"Pub Ale";103;"English Dark Mild Ale";12.0;0.038;"18"
"2032";"Ballistic Blonde";103;"Belgian Pale Ale";12.0;0.051;"31"
"2031";"Golden Fleece";452;"Belgian Pale Ale";12.0;0.045;"35"
"2030";"Smoking Mirror";452;"American Porter";12.0;0.055;"30"
"2029";"Tropicalia";186;"American IPA";12.0;0.065;"65"
"2028";"Athena";186;"Berliner Weissbier";12.0;0.045;"N/A"
"2027";"Hyzer Flip";196;"American Double / Imperial IPA";16.0;0.08199999999999999;"N/A"
"2026";"Pursuit";537;"American IPA";12.0;0.07;"40"
"2025";"Vertex IPA";129;"American IPA";12.0;0.063;"76"
"2024";"Montauk Light";380;"Light Lager";12.0;0.035;"N/A"
"2023";"Pepper in the Rye";4;"Rye Beer";16.0;0.063;"N/A"
"2022";"Winter White";164;"Witbier";16.0;0.05;"N/A"
"2021";"Here Gose Nothin'";129;"Gose";12.0;0.05;"12"
"2019";"Enlighten";8;"Kölsch";16.0;0.045;"N/A"
"2018";"Ale Cider";8;"Fruit / Vegetable Beer";16.0;0.065;"8"
"2017";"Pail Ale";8;"American Pale Ale (APA)";16.0;0.055;"30"
"2016";"Englishman";8;"English Brown Ale";16.0;0.045;"N/A"
"2015";"Strawberry Blonde";129;"Fruit / Vegetable Beer";12.0;0.05;"N/A"
"2014";"Operation Homefront";14;"American IPA";12.0;0.062;"65"
"2013";"Wandering Pelican";14;"American Black Ale";12.0;0.08199999999999999;"65"
"2012";"Sugar Plum";14;"American Brown Ale";12.0;0.055;"N/A"
"2011";"Oktoberfest";14;"Märzen / Oktoberfest";12.0;0.055;"N/A"
"2010";"Puppy's Breath Porter";14;"American Porter";12.0;0.06;"N/A"
"2009";"Happening Now";14;"American IPA";12.0;0.045;"N/A"
"2008";"Element 29";58;"American Pale Ale (APA)";12.0;0.052000000000000005;"N/A"
"2007";"Norm's Gateway IPA";274;"American IPA";12.0;0.04;"55"
"2006";"Moe Lasses'";4;"American Stout";16.0;0.064;"N/A"
"2005";"Barrio Blanco";456;"American IPA";12.0;0.06;"60"
"2004";"Hop Syndrome";58;"American Pale Lager";12.0;0.05;"N/A"
"2003";"Escape to Colorado";58;"American IPA";12.0;0.062;"N/A"
"2002";"Giant DIPA";98;"American Double / Imperial IPA";16.0;0.08900000000000001;"88"
"2001";"Fistful Of Hops Red";107;"American IPA";16.0;0.064;"75"
"2000";"Fistful of Hops Orange";107;"American IPA";16.0;0.063;"75"
"1999";"Fistful Of Hops Blue";107;"American IPA";16.0;0.064;"75"
"1998";"Old Detroit";533;"American Amber / Red Ale";12.0;0.055999999999999994;"N/A"
"1997";"Pumpkin Tart";4;"Fruit / Vegetable Beer";16.0;0.07;"N/A"
"1996";"Fistful of Hops Green";107;"American IPA";16.0;0.064;"75"
"1995";"Oktoberfest";176;"Märzen / Oktoberfest";12.0;0.055;"N/A"
"1994";"The Great Pumpcan";175;"Fruit / Vegetable Beer";16.0;0.079;"18"
"1993";"Panther";175;"American Porter";12.0;0.057999999999999996;"35"
"1992";"Franz";175;"Märzen / Oktoberfest";12.0;0.052000000000000005;"21"
"1990";"Cherry Ale";84;"Fruit / Vegetable Beer";16.0;0.057;"18"
"1989";"Oberon";164;"American Pale Wheat Ale";16.0;0.057999999999999996;"N/A"
"1988";"Two Hearted";164;"American IPA";16.0;0.07;"N/A"
"1987";"Shift";78;"American Pale Lager";12.0;0.05;"29"
"1986";"Bushwhacker Cider";470;"Cider";16.0;0.069;"N/A"
"1985";"Weim-R-Iner";470;"Cider";16.0;0.069;"N/A"
"1984";"Cherry Bomb";470;"Cider";16.0;0.069;"N/A"
"1983";"Brontide";69;"American Black Ale";12.0;0.05;"N/A"
"1982";"Greenwood Beach";395;"Fruit / Vegetable Beer";12.0;0.04;"N/A"
"1981";"Hardcore Chimera";32;"American Double / Imperial IPA";16.0;0.09;"N/A"
"1980";"Troll Destroyer";64;"Belgian IPA";12.0;0.085;"N/A"
"1979";"Bitter Bitch";64;"American Pale Ale (APA)";12.0;0.061;"60"
"1978";"1554 Black Lager";78;"Euro Dark Lager";12.0;0.055999999999999994;"21"
"1977";"Undertaker";4;"Belgian Dark Ale";16.0;0.067;"N/A"
"1976";"Undertaker (2014)";4;"Belgian Dark Ale";16.0;0.067;"N/A"
"1975";"Blue Paddle";78;"Czech Pilsener";12.0;0.048;"N/A"
"1974";"Coq D'Or";4;"Belgian Pale Ale";16.0;0.05;"N/A"
"1973";"North French";4;"Bière de Garde";16.0;0.06;"N/A"
"1972";"LuckenBock";421;"Bock";16.0;0.07;"18"
"1971";"Texas Pale Ale (TPA)";421;"American IPA";16.0;0.055;"40"
"1970";"6 String Saison";421;"Saison / Farmhouse Ale";16.0;0.08;"N/A"
"1969";"Kol' Beer";421;"Kölsch";16.0;0.05;"22"
"1968";"FMB 101";140;"Kölsch";12.0;0.048;"20"
